kodOrganizacie,nazovOrganizacie,kodNadurovne,kategoria,2015,2016,2017,2018,2019,2020,2021
505676,Veľké Dvorany,800406,DLH,42205.67,32205.67,22205.67,50885.55,0.0,136000.0,124000.0
505714,Veľké Ripňany,800406,DLH,,248055.15,198193.13,123892.4,58939.63,40779.0,312817.1
505749,Velušovce,800406,DLH,8000.0,8000.0,0.0,0.0,0.0,0.0,0.0
505757,Vozokany,800406,DLH,590.3,,0.0,0.0,0.0,0.0,0.0
505773,Závada,800406,DLH,,,0.0,0.0,0.0,0.0,0.0
542661,Belince,800406,DLH,13703.77,26304.21,21396.21,17066.82,12998.82,8930.82,5872.0
542695,Biskupová,800406,DLH,,,0.0,12587.6,0.0,0.0,0.0
542709,Blesovce,800406,DLH,,,0.0,0.0,0.0,0.0,0.0
542717,Bojná,800406,DLH,526787.86,66976.2,258737.38,436864.94,421704.94,453045.17,402720.41
542792,Čermany,800406,DLH,,,0.0,0.0,0.0,0.0,126161.56
542881,Hajná Nová Ves,800406,DLH,,,0.0,0.0,0.0,0.0,0.0
542938,Horné Obdokovce,800406,DLH,2429.43,,0.0,0.0,0.0,0.0,0.0
542954,Horné Štitáre,800406,DLH,133893.56,47050.86,41660.0,78324.0,54988.0,31652.0,130830.24
542971,Hrušovany,800406,DLH,137760.06,9000.0,165180.23,141180.23,117180.23,93180.23,69180.23
543039,Kamanová,800406,DLH,60730.02,50902.02,41074.02,34609.26,28825.26,23041.26,17257.26
543063,Koniarovce,800406,DLH,,,0.0,12043.14,37496.0,24992.0,12488.0
543071,Kovarce,800406,DLH,9169.92,22831.64,22956.94,18247.0,18381.51,47674.88,44773.09
543101,Krnča,800406,DLH,,,0.0,0.0,0.0,0.0,0.0
543110,Krtovce,800406,DLH,8587.0,6775.0,4963.0,8775.7,10714.2,21477.37,17089.77
556149,Krušovce,800406,DLH,,,0.0,0.0,0.0,0.0,0.0
556157,Jacovce,800406,DLH,0.0,154661.2,117562.0,0.0,0.0,36500.0,36500.0
556165,Chrabrany,800406,DLH,90345.75,78249.75,,54057.75,41961.75,29865.75,17769.75
556211,Orešany,800406,DLH,,,0.0,0.0,0.0,0.0,4207.0
556220,Ardanovce,800406,DLH,,,0.0,0.0,0.0,0.0,2574.0
556238,Svrbice,800406,DLH,,,0.0,,0.0,2368.0,2368.0
556262,Dvorany nad Nitrou,800406,DLH,,,0.0,0.0,0.0,0.0,0.0
556297,Čeľadince,800406,DLH,103342.48,95073.9,86111.54,77149.18,68186.82,59224.46,50262.1
556327,Solčianky,800406,DLH,5778.02,4184.66,2591.3,58072.65,9404.58,11040.44,9447.08
556351,Horné Chlebany,800406,DLH,,,0.0,0.0,0.0,4000.0,4000.0
580457,Tovarníky,800406,DLH,150511.18,116251.18,81991.18,47731.18,13471.18,0.0,0.0
581305,Nemčice,800406,DLH,8394.91,,0.04,27501.0,17505.0,7509.0,24613.2
581658,Práznovce,800406,DLH,18351.93,7.87,0.0,9800.0,39989.85,94506.8,94906.8
581704,Kuzmice,800406,DLH,,,0.0,0.0,0.0,12430.0,12430.0
500062,Beladice,800407,DLH,218407.98,174761.34,131114.7,87468.06,43821.67,49310.59,35570.59
500127,Čaradice,800407,DLH,,,0.0,0.0,0.0,0.0,0.0
500151,Čierne Kľačany,800407,DLH,183479.35,160792.35,137755.39,114499.0,91505.6,233206.88,192069.14
500283,Hostie,800407,DLH,84337.47,61482.75,42915.26,28191.26,13467.26,21639.0,21639.0
500305,Hosťovce,800407,DLH,92000.0,81000.0,,,53088.17,55612.17,94168.17
500321,Choča,800407,DLH,59409.08,54201.08,75323.14,10.29,0.0,0.0,0.0
500364,Jedľové Kostoľany,800407,DLH,98450.0,110530.0,90610.0,188898.39,156978.39,141603.39,111463.39
500429,Kostoľany pod Tribečom,800407,DLH,28194.0,23194.0,18194.0,27291.0,17455.0,14839.0,8914.0
500437,Ladice,800407,DLH,,,0.0,40180.13,59560.0,,61786.03
500461,Lovce,800407,DLH,,,0.0,38620.86,116573.38,40542.86,35538.86
500500,Machulince,800407,DLH,41012.96,23012.96,0.0,20000.0,0.0,40041.7,19582.0
500542,Mankovce,800407,DLH,,,0.0,0.0,145748.83,10202.0,10202.0
500551,Martin nad Žitavou,800407,DLH,71835.45,61835.45,0.0,140631.42,132346.0,129310.34,224305.43
500585,Nemčiňany,800407,DLH,,,0.0,0.0,0.0,0.0,0.0
500593,Neverice,800407,DLH,66235.0,55195.0,44155.0,33115.0,74762.8,18011.0,13175.0
500607,Nevidzany,800407,DLH,,,0.0,0.0,0.0,0.0,0.0
500658,Obyce,800407,DLH,,,0.0,0.0,0.0,25760.0,25760.0
500721,Skýcov,800407,DLH,78192.03,54172.51,37936.32,5238.0,44413.95,117364.0,135698.0
500747,Sľažany,800407,DLH,316467.0,293307.0,270147.0,246987.0,223827.0,233804.0,210644.0
500755,Slepčany,800407,DLH,136712.23,110841.72,93206.43,66000.0,36350.0,59263.03,51263.03
500810,Tesárske Mlyňany,800407,DLH,76640.04,43913.4,28575.0,18795.0,9015.0,213575.95,189575.95
500828,Topoľčianky,800407,DLH,233996.55,254163.9,199181.98,252358.76,215451.84,253726.9,204585.47
500836,Velčice,800407,DLH,69228.04,46236.95,153092.09,108302.22,86630.22,79787.22,208115.22
500909,Vieska nad Žitavou,800407,DLH,4719.34,0.0,72369.36,73204.46,210486.03,60239.46,49556.46
500925,Volkovce,800407,DLH,119770.12,96874.12,73978.12,51082.12,28186.12,34021.4,176893.4
500968,Zlaté Moravce,800407,DLH,1174649.33,1125424.1,2457352.97,2440181.94,2245608.82,3569130.05,5282829.09
500976,Zlatno,800407,DLH,,,0.0,0.0,0.0,0.0,0.0
500984,Žikava,800407,DLH,35000.0,35000.0,35000.0,35000.0,28000.0,30700.0,43180.0
517305,Tekovské Nemce,800407,DLH,,,0.0,0.0,0.0,20601.0,20601.0
555916,Červený Hrádok,800407,DLH,,0.0,0.0,0.0,0.0,11317.0,11317.0
555924,Malé Vozokany,800407,DLH,,,0.0,129487.25,57604.11,55208.07,46458.03
555932,Veľké Vozokany,800407,DLH,43902.23,29611.48,21283.48,27902.48,29002.48,121394.14,102565.82
582816,Žitavany,800407,DLH,257774.49,204950.49,211701.49,166929.49,122157.49,115357.49,87253.49
517461,Bytča,800501,DLH,1009815.28,197572.68,217300.93,383515.02,284799.5,785159.5,2176511.5
517623,Hvozdnica,800501,DLH,,,0.0,0.0,0.0,21627.0,21627.0
517631,Jablonové,800501,DLH,,,0.0,0.0,0.0,11546.0,11546.0
517674,Kolárovice,800501,DLH,140000.0,,115081.26,125396.87,34999.96,36586.0,36586.0
517691,Kotešová,800501,DLH,40000.0,189200.0,234100.0,230550.0,157950.0,124546.0,78746.0
517798,Maršová-Rašov,800501,DLH,,,0.0,0.0,0.0,18460.0,18460.0
517861,Petrovice,800501,DLH,344687.94,138088.17,110932.65,154837.89,116462.25,107675.61,76967.25
517895,Predmier,800501,DLH,,,0.0,0.0,0.0,27748.0,27748.0
517992,Súľov-Hradná,800501,DLH,,72108.0,57108.0,42108.0,27108.0,92758.22,57790.95
518018,Štiavnik,800501,DLH,,,0.0,0.0,192000.0,583838.83,554136.0
518085,Veľké Rovné,800501,DLH,48800.0,16400.0,0.0,0.0,435000.0,411000.0,321000.0
581984,Hlboké nad Váhom,800501,DLH,13984.63,9024.05,4063.9,46058.33,39631.61,49424.89,187486.4
509132,Čadca,800502,DLH,5279468.52,5137968.61,5606851.56,4953238.08,7076549.6,6789583.12,5952007.82
509159,Čierne,800502,DLH,0.0,0.0,0.0,0.0,0.0,88240.0,185461.3
509167,Dlhá nad Kysucou,800502,DLH,113784.04,104437.13,400038.83,104059.51,137148.0,166404.15,174152.15
509183,Dunajov,800502,DLH,,,0.0,0.0,0.0,0.0,0.0
509213,Klokočov,800502,DLH,,377284.62,335033.47,292105.19,248476.81,204151.35,159063.62
509221,Klubina,800502,DLH,,,0.0,0.0,0.0,0.0,0.0
509230,Korňa,800502,DLH,32010.33,1076.89,15750.0,13000.0,128968.76,147768.76,128568.76
509248,Krásno nad Kysucou,800502,DLH,,5.66,41.98,0.0,0.0,0.0,0.0
509299,Makov,800502,DLH,34603.71,19603.71,4603.71,0.0,0.0,0.0,0.0
509311,Nová Bystrica,800502,DLH,162787.81,113347.81,63961.2,503757.57,490316.79,0.0,0.0
509337,Olešná,800502,DLH,47499.05,29468.05,9693.8,0.0,0.0,211452.53,207266.61
509345,Oščadnica,800502,DLH,635102.18,550290.0,486162.0,722824.96,592706.96,584578.96,460450.96
509361,Podvysoká,800502,DLH,30096.0,20736.0,12936.0,3576.0,0.0,58914.19,182186.0
509396,Radôstka,800502,DLH,,15766.66,7166.62,0.0,0.0,10856.0,10856.0
509400,Raková,800502,DLH,883828.13,829030.79,823340.21,973673.5,832170.58,690667.66,649164.74
509451,Skalité,800502,DLH,403895.48,353915.48,303935.48,605025.13,622836.25,1099119.92,1023713.48
509477,Stará Bystrica,800502,DLH,567388.98,239406.29,328145.63,387675.61,452781.65,485181.83,827250.71
509485,Staškov,800502,DLH,723691.06,221933.8,366610.22,371985.98,408989.35,281576.7,430470.64
509493,Svrčinovec,800502,DLH,401567.1,320183.1,238799.1,164715.1,134980.02,121012.02,107044.02
509507,Turzovka,800502,DLH,381491.05,299473.32,217757.39,845049.6,950028.48,968132.0,868124.0
509515,Vysoká nad Kysucou,800502,DLH,,23611.73,47464.82,931.73,0.0,54000.0,54000.0
509523,Zákopčie,800502,DLH,,,0.0,45000.0,0.0,34559.0,34559.0
509531,Zborov nad Bystricou,800502,DLH,,,0.0,0.0,0.0,0.0,0.0
509540,Dolný Kubín,800503,DLH,3676286.96,3321991.58,3029683.5,2750846.92,2431560.14,2637376.12,2644802.24
509639,Dlhá nad Oravou,800503,DLH,57300.0,33540.0,9780.0,0.0,15468.27,36950.75,28534.57
509671,Horná Lehota,800503,DLH,3920.0,,0.0,0.0,0.0,0.0,0.0
509698,Chlebnice,800503,DLH,,,0.0,0.0,0.0,0.0,0.0
509701,Istebné,800503,DLH,44356.0,25684.0,15272.0,8960.0,2648.0,514655.08,0.0
509710,Jasenová,800503,DLH,0.0,,0.0,0.0,0.0,0.0,0.0
509744,Kraľovany,800503,DLH,,,-0.01,0.0,0.0,0.0,0.0
509761,Krivá,800503,DLH,11601.48,,0.0,0.0,0.0,0.0,0.0
509787,Leštiny,800503,DLH,,,0.0,0.0,0.0,0.0,0.0
509825,Malatiná,800503,DLH,26727.6,20343.6,13959.6,55735.29,237601.63,243814.83,224765.11
509833,Medzibrodie nad Oravou,800503,DLH,22790.0,19322.0,31409.56,90778.6,17913.06,15874.0,12406.0
509922,Oravská Poruba,800503,DLH,153887.33,12776.32,0.0,0.0,0.0,0.0,0.0
509957,Oravský Podzámok,800503,DLH,408420.0,360800.0,394612.0,334140.0,298856.66,275922.66,225474.66
509965,Osádka,800503,DLH,,,0.0,0.0,0.0,0.0,0.0
509973,Párnica,800503,DLH,60000.0,41663.0,21659.0,1655.0,10680.94,59318.78,87496.0
509990,Pokryváč,800503,DLH,,,0.0,0.0,0.0,0.0,0.0
510009,Pribiš,800503,DLH,11992.8,,0.0,0.12,0.0,9570.0,9570.0
510017,Pucov,800503,DLH,,,0.0,0.0,0.0,0.0,0.0
510041,Sedliacka Dubová,800503,DLH,,,0.0,0.0,0.0,0.0,0.0
510165,Veličná,800503,DLH,257625.03,,0.0,0.0,95000.0,24127.0,24127.0
510181,Vyšný Kubín,800503,DLH,194351.71,,0.0,100000.0,0.0,34414.88,24656.43
510211,Zázrivá,800503,DLH,0.0,,0.0,0.0,0.0,0.0,0.0
510254,Žaškov,800503,DLH,,,0.0,366621.25,0.0,0.0,0.0
580813,Bziny,800503,DLH,459301.98,43596.32,0.0,0.0,0.0,0.0,0.0
509175,Dolný Vadičov,800504,DLH,9618.61,6714.61,3810.61,1284.0,0.0,68683.17,68683.16
509205,Horný Vadičov,800504,DLH,356544.0,323400.0,294600.0,265829.32,253239.0,232032.0,203232.0
509256,Kysucké Nové Mesto,800504,DLH,484662.77,,11.49,0.0,0.0,357769.14,357763.0
509264,Kysucký Lieskovec,800504,DLH,213455.63,31475.18,168367.91,137403.18,106346.18,139048.43,111447.63
509272,Lodno,800504,DLH,41860.25,24831.41,152327.58,163326.8,144989.0,123318.0,122703.0
509281,Lopušné Pažite,800504,DLH,31180.33,26572.42,21916.63,17131.77,12238.68,13147.73,8053.21
509302,Nesluša,800504,DLH,4218.93,1248.73,732.29,0.0,11.74,2.56,0.0
509329,Ochodnica,800504,DLH,29648.0,19507.2,9313.3,0.0,0.0,0.0,0.0
509370,Povina,800504,DLH,,17.94,19.6,19.76,27.4,23.38,25.38
509426,Rudina,800504,DLH,132896.66,113715.92,94520.88,75319.82,56132.26,77249.68,58051.96
509434,Rudinka,800504,DLH,,,0.0,0.0,0.0,7985.0,7985.0
509442,Rudinská,800504,DLH,91375.66,78231.44,64318.59,49970.72,35690.25,21409.77,7129.3
509469,Snežnica,800504,DLH,,,23.9,0.0,0.0,64389.0,54789.0
580791,Radoľa,800504,DLH,306200.0,261800.0,217400.34,173000.0,128600.0,115401.0,71001.0
507393,Konská,800505,DLH,,,0.0,0.0,0.0,0.0,0.0
510262,Liptovský Mikuláš,800505,DLH,7346608.22,7365069.44,6742570.52,6672089.2,5924879.08,5792675.79,5030719.79
510271,Beňadiková,800505,DLH,33836.93,31488.31,29033.03,26512.57,23955.29,28412.57,25937.47
510319,Bobrovček,800505,DLH,,,0.0,0.0,0.0,0.0,0.0
510327,Bobrovec,800505,DLH,113157.88,213082.4,171576.92,130071.44,88565.96,47060.48,18421.0
510335,Bobrovník,800505,DLH,,,0.0,0.0,0.0,1906.0,1906.0
510351,Bukovina,800505,DLH,,,0.0,0.0,0.0,0.0,0.0
510386,Demänovská Dolina,800505,DLH,,,0.0,0.0,0.0,0.0,0.0
510408,Dúbrava,800505,DLH,156343.96,,0.0,40000.0,162470.89,216516.2,227062.52
510416,Galovany,800505,DLH,,,0.0,5500.0,0.0,0.0,20000.0
510424,Gôtovany,800505,DLH,,17615.02,0.0,0.0,0.0,0.0,0.0
510459,Huty,800505,DLH,,,0.0,0.0,0.0,0.0,0.0
510467,Hybe,800505,DLH,,113624.58,165620.4,260198.66,241305.7,202706.81,159651.0
510505,Jakubovany,800505,DLH,36605.0,1110.14,358.13,0.0,0.0,0.0,82747.16
510513,Jalovec,800505,DLH,,,0.0,0.0,0.0,0.0,0.0
510521,Jamník,800505,DLH,33145.1,29713.61,22706.78,22445.24,13379.18,18735.86,17444.91
510564,Kráľova Lehota,800505,DLH,37403.41,,0.0,0.0,0.0,0.0,12530.0
510572,Kvačany,800505,DLH,,,0.0,53460.0,49500.0,61320.0,57360.0
510581,Lazisko,800505,DLH,,204.5,1186.42,0.0,0.0,0.0,3058.35
510602,Liptovská Anna,800505,DLH,,,0.0,0.0,0.0,0.0,0.0
510611,Liptovská Kokava,800505,DLH,92203.0,72726.9,53249.55,0.0,0.0,0.0,0.0
510653,Liptovská Sielnica,800505,DLH,,14922.8,4379.12,94147.28,94147.28,94147.28,94147.28
510688,Liptovské Beharovce,800505,DLH,,,0.0,0.0,0.0,0.0,0.0
510696,Liptovské Kľačany,800505,DLH,,,0.0,0.0,0.0,5518.0,5518.0
510700,Liptovské Matiašovce,800505,DLH,,,0.0,3538.8,0.0,22500.03,12500.07
510726,Liptovský Hrádok,800505,DLH,293162.28,224369.04,155575.8,613484.95,791172.37,877015.37,776559.0
510734,Liptovský Ján,800505,DLH,785432.02,810180.56,783240.04,379523.49,340831.05,331900.61,293208.17
510751,Liptovský Ondrej,800505,DLH,37864.12,34470.39,33124.64,31739.63,30329.55,28902.68,27435.35
510777,Liptovský Trnovec,800505,DLH,,13291.79,2.07,0.0,0.0,0.0,0.0
510793,Ľubeľa,800505,DLH,,,139.31,0.0,108969.95,403961.99,404711.54
510831,Malatíny,800505,DLH,,,0.0,0.0,0.0,3095.0,3095.0
510840,Malé Borové,800505,DLH,,72648.62,31500.0,25500.0,20000.0,13500.0,8500.0
510858,Malužiná,800505,DLH,,,0.0,0.0,0.0,3434.0,3434.0
510874,Nižná Boca,800505,DLH,27597.83,5802.84,0.0,0.0,1200.0,3733.0,3733.0
510904,Partizánska Ľupča,800505,DLH,455581.94,434909.38,333032.28,262500.0,217500.0,172500.0,127500.0
510912,Pavčina Lehota,800505,DLH,,,0.0,0.0,0.0,368493.69,48000.0
510921,Pavlova Ves,800505,DLH,,,0.0,0.0,5590.0,298.0,0.0
510947,Podtureň,800505,DLH,54573.35,319261.41,287582.78,264377.2,243212.78,221740.23,201428.31
510963,Pribylina,800505,DLH,66060.93,54099.94,49489.78,47339.93,45153.11,69090.93,66847.21
510971,Prosiek,800505,DLH,,,0.0,0.0,47724.0,43028.3,38248.13
511013,Smrečany,800505,DLH,,90000.0,74101.75,110554.01,101355.63,100964.52,88115.23
511048,Svätý Kríž,800505,DLH,209866.32,256017.46,232817.02,208242.83,178611.44,158111.48,0.0
511072,Trstené,800505,DLH,,,0.0,0.0,0.0,0.0,0.0
511099,Uhorská Ves,800505,DLH,,,0.0,0.0,0.0,7075.0,7075.0
511111,Vavrišovo,800505,DLH,119000.0,92564.0,66128.0,39692.0,13256.0,12488.0,192488.0
511129,Važec,800505,DLH,10248.51,,1.66,30789.31,0.0,48145.0,48145.0
511137,Veľké Borové,800505,DLH,,,0.0,0.0,0.0,0.0,0.0
511145,Veterná Poruba,800505,DLH,6390.13,,0.0,0.0,0.0,93500.0,75500.0
511153,Vlachy,800505,DLH,18179.15,7695.23,0.0,0.0,0.0,0.0,11636.0
511170,Východná,800505,DLH,,,0.0,0.0,0.0,0.0,43090.0
511188,Vyšná Boca,800505,DLH,,,30000.0,27209.94,24278.71,21293.09,15265.62
511196,Závažná Poruba,800505,DLH,335621.67,202623.42,156473.31,120567.67,102083.73,110546.67,93355.01
511200,Žiar,800505,DLH,14298.53,3574.37,0.0,0.0,0.0,6785.0,6785.0
556807,Ižipovce,800505,DLH,10163.63,8967.83,7772.03,6576.23,5380.43,0.0,0.0
558281,Liptovská Porúbka,800505,DLH,88096.43,71718.99,55184.76,138509.62,101696.44,93975.18,69020.17
580287,Liptovský Peter,800505,DLH,29382.63,36989.52,33521.38,29864.65,26007.96,76518.29,66689.77
512036,Martin,800506,DLH,2778187.56,4904104.08,10250888.6,9150456.16,8050023.72,10961817.5,9698781.06
512052,Belá-Dulice,800506,DLH,,,0.0,0.0,0.0,0.3,0.0
512061,Benice,800506,DLH,,,0.0,70000.0,50000.0,40000.0,40000.0
512079,Blatnica,800506,DLH,,,0.0,0.0,0.0,49461.69,42254.6
512133,Bystrička,800506,DLH,280626.69,45600.42,33480.42,159326.81,148401.09,315408.14,283584.14
512150,Ďanová,800506,DLH,,,0.0,0.0,0.0,60835.88,55327.73
512168,Diaková,800506,DLH,,6643.76,5643.76,5643.76,2643.76,0.0,0.0
512206,Dolný Kalník,800506,DLH,,,0.0,0.0,0.0,0.0,0.0
512214,Dražkovce,800506,DLH,78600.0,64104.0,49608.0,35112.0,20616.0,31459.0,25339.0
512257,Folkušová,800506,DLH,,,0.0,0.0,0.0,1942.0,1942.0
512290,Horný Kalník,800506,DLH,,,0.0,,,24795.0,
512346,Karlová,800506,DLH,9598.71,8509.74,7389.97,6244.47,6781.2,5969.52,14554.19
512354,Kláštor pod Znievom,800506,DLH,,231984.03,212350.0,192550.0,241150.0,840278.95,536589.0
512371,Košťany nad Turcom,800506,DLH,,,0.0,0.0,300000.0,327926.75,0.0
512389,Krpeľany,800506,DLH,,1487.66,1729.7,0.0,0.0,0.0,0.0
512397,Laskár,800506,DLH,10460.78,9281.37,7963.29,6656.26,5323.87,5657.63,4251.02
512419,Ležiachov,800506,DLH,,,0.0,0.0,0.0,2027.0,2027.0
512435,Lipovec,800506,DLH,,,0.0,0.0,0.0,15374.0,15374.0
512478,Necpaly,800506,DLH,,,0.0,0.0,6284.96,18226.0,18226.0
512486,Nolčovo,800506,DLH,,,0.0,0.0,0.0,0.0,0.0
512508,Podhradie,800506,DLH,,,0.0,0.0,0.0,11961.0,11961.0
512524,Príbovce,800506,DLH,,123215.1,162950.0,133310.0,103670.0,95647.0,66007.0
512541,Rakovo,800506,DLH,,,0.0,20000.0,178159.69,69216.51,29216.51
512567,Ratkovo,800506,DLH,,,0.0,0.0,0.0,2585.0,2585.0
512583,Sklabiňa,800506,DLH,1641.7,2.84,,,,89992.0,
512591,Sklabinský Podzámok,800506,DLH,,,0.0,0.0,0.0,0.0,0.0
512613,Slovany,800506,DLH,,,0.0,45000.0,223307.73,219775.41,41174.0
512630,Socovce,800506,DLH,,,0.0,0.0,0.0,0.0,0.0
512648,Sučany,800506,DLH,379845.55,325830.55,271815.55,217800.55,426155.43,449356.43,377845.43
512656,Šútovo,800506,DLH,,,0.0,0.0,0.0,0.0,0.0
512664,Trebostovo,800506,DLH,3090.49,238.14,0.0,100000.0,100000.0,100000.0,100000.0
512672,Trnovo,800506,DLH,,,0.0,0.0,5747.59,1532.72,0.0
512681,Turany,800506,DLH,94542.34,83986.66,447470.7,62875.3,52319.62,217746.36,221189.0
512702,Turčianska Štiavnička,800506,DLH,,,0.0,0.0,0.0,18000.0,18000.0
512711,Turčianske Kľačany,800506,DLH,,,0.0,0.0,0.0,15148.0,15148.0
512737,Turčiansky Ďur,800506,DLH,,,0.0,0.0,0.0,2368.0,2368.0
512753,Turčiansky Peter,800506,DLH,,,0.0,40000.0,31800.0,28300.0,21900.0
512761,Valča,800506,DLH,32927.5,692.59,0.0,0.0,0.0,34162.0,34162.0
512796,Vrícko,800506,DLH,,,0.0,0.0,0.0,6450.0,84449.99
512818,Záborie,800506,DLH,,,0.0,0.0,0.0,0.0,0.0
512834,Žabokreky,800506,DLH,,,0.0,72963.13,126063.46,187281.53,158818.85
545961,Turčianske Jaseno,800506,DLH,0.0,,0.0,228333.08,50000.0,50000.0,50000.0
557358,Vrútky,800506,DLH,919062.19,797850.19,676660.09,983978.19,551604.97,670757.59,395192.23
509558,Babín,800507,DLH,,,0.0,220000.0,175996.0,131992.0,87988.0
509566,Beňadovo,800507,DLH,50758.37,42358.37,33958.37,25558.37,17158.37,32324.37,23924.37
509582,Bobrov,800507,DLH,227523.62,177411.62,127299.62,77185.19,27075.62,44364.0,44364.0
509591,Breza,800507,DLH,84425.4,67829.4,51233.4,34637.4,18041.4,36653.4,35208.0
509680,Hruštín,800507,DLH,,,0.0,0.0,298034.16,333401.92,304310.68
509728,Klin,800507,DLH,,3.42,0.0,0.0,0.0,56363.0,56363.0
509779,Krušetnica,800507,DLH,56617.36,48017.2,39417.04,30816.88,22216.72,56996.56,28396.4
509809,Lokca,800507,DLH,,,0.0,0.0,0.0,53000.0,53000.0
509817,Lomná,800507,DLH,46686.38,46826.38,22721.6,198552.28,183324.49,172992.49,166992.49
509850,Mútne,800507,DLH,100464.17,79884.17,59304.17,38724.17,153864.17,117365.0,147325.0
509868,Námestovo,800507,DLH,,,0.0,0.0,0.0,0.0,0.0
509884,Novoť,800507,DLH,,,0.0,0.0,0.0,77896.0,77896.0
509892,Oravská Jasenica,800507,DLH,210000.0,47280.0,34560.0,21840.0,9120.0,40900.0,240628.23
509906,Oravská Lesná,800507,DLH,,,0.0,629755.6,555751.6,351869.8,164762.0
509914,Oravská Polhora,800507,DLH,,,0.0,393000.0,299999.99,250000.0,289688.0
509931,Oravské Veselé,800507,DLH,0.0,,0.0,0.0,0.0,61557.0,61557.0
510025,Rabča,800507,DLH,130352.78,102390.26,74427.74,46465.22,18502.7,110101.0,660101.0
510033,Rabčice,800507,DLH,13571.61,,0.0,500000.0,399992.0,341585.0,241577.0
510050,Sihelné,800507,DLH,154340.17,146373.61,138407.05,130440.49,122473.93,161001.37,153034.81
510092,Ťapešovo,800507,DLH,7327.53,2575.53,0.0,102368.08,10132.46,9052.46,7972.46
510149,Vasiľov,800507,DLH,81103.11,,0.0,0.0,0.0,0.0,0.0
510157,Vavrečka,800507,DLH,90000.0,16866.67,43507.53,88839.94,0.0,42082.0,42082.0
510203,Zákamenné,800507,DLH,,280.0,40.0,0.0,0.0,0.0,0.0
510246,Zubrohlava,800507,DLH,,,0.0,0.0,0.0,259498.27,148945.07
507300,Ivachnová,800508,DLH,,,0.0,0.0,0.0,0.0,0.0
507407,Turík,800508,DLH,,,0.0,0.0,0.0,,11482.27
510301,Bešeňová,800508,DLH,,,47784.35,281596.87,238420.04,570000.0,570000.0
510441,Hubová,800508,DLH,,,44096.62,33738.64,23394.64,33419.64,23075.64
510530,Kalameny,800508,DLH,130000.0,,0.0,0.0,0.0,0.0,0.0
510548,Komjatná,800508,DLH,,,0.0,0.0,462166.0,447162.0,400158.0
510599,Likavka,800508,DLH,75683.41,52086.43,27152.07,0.0,0.0,338648.0,307653.5
510629,Liptovská Lúžna,800508,DLH,,3618.1,5846.31,0.0,0.0,0.0,0.0
510637,Liptovská Osada,800508,DLH,9649.9,2706.86,65118.11,57766.08,50823.34,43783.27,69636.96
510661,Liptovská Štiavnica,800508,DLH,,,0.0,0.0,0.0,87000.0,87000.0
510670,Liptovská Teplá,800508,DLH,202642.65,165412.45,142549.35,284785.8,105488.23,81414.47,89997.58
510718,Liptovské Revúce,800508,DLH,,4709.33,13700.0,0.0,0.0,30963.0,30963.0
510742,Liptovský Michal,800508,DLH,,,0.0,0.0,0.0,0.0,0.0
510785,Lisková,800508,DLH,,,0.0,0.0,0.0,443620.0,363616.0
510807,Ľubochňa,800508,DLH,172296.43,113287.45,64909.42,26676.14,1738.0,26844.0,26844.0
510815,Lúčky,800508,DLH,19856.59,62604.57,97387.85,67853.33,41815.99,49056.78,141066.0
510823,Ludrová,800508,DLH,41060.0,32060.0,23060.0,23060.0,14060.0,27331.0,27331.0
510866,Martinček,800508,DLH,29915.53,26531.53,23147.53,19763.53,0.0,0.0,0.0
510955,Potok,800508,DLH,,,0.0,0.0,0.0,0.0,0.0
510998,Ružomberok,800508,DLH,1049000.0,839200.0,629400.0,419600.0,209800.0,729238.0,729238.0
511005,Liptovské Sliače,800508,DLH,343815.16,288702.37,233531.29,164842.96,105185.56,61361.91,79704.55
511030,Stankovany,800508,DLH,,48833.38,33839.92,18750.0,3750.0,20441.0,20441.0
511056,Štiavnička,800508,DLH,,,0.0,0.0,0.0,0.0,0.0
511064,Švošov,800508,DLH,63250.0,56400.05,72425.97,63468.05,53968.13,93672.24,120772.36
511102,Valaská Dubová,800508,DLH,86707.14,77928.1,108576.71,104631.69,94061.0,78379.96,69020.22
512044,Abramová,800509,DLH,,,0.0,0.0,0.0,0.0,0.0
512087,Blažovce,800509,DLH,,,0.0,0.0,0.0,0.0,0.0
512095,Bodorová,800509,DLH,,,0.0,0.0,0.0,3252.0,45845.78
512109,Borcová,800509,DLH,,,0.0,0.0,0.0,0.0,0.0
512117,Brieštie,800509,DLH,,,0.0,0.0,60726.94,7299.12,21431.32
512125,Budiš,800509,DLH,,,0.0,0.0,0.0,2729.0,2729.0
512141,Čremošné,800509,DLH,,576.42,0.0,0.0,0.0,0.0,0.0
512222,Dubové,800509,DLH,,,0.0,0.0,0.0,13591.0,13591.0
